Time,X,Y,Z
0.84,-0.683234,0.815234,-0.277336
0.84,0.313209,-0.929036,0.493035
0.84,0.843709,0.29346,-0.0866412
0.84,0.787381,0.784803,-0.756957
0.84,1.02914,-0.49379,-0.252768
0.84,-1.71091,0.0333938,0.691236
0.84,0.0339648,-0.413493,-1.44122
0.84,-0.230026,-0.400629,-0.529902
0.84,-0.2936,-0.398497,1.02121
0.84,0.470696,0.268128,0.508856
0.84,-0.152224,-0.304213,-1.3692
0.84,1.22869,-0.188575,-1.06728
0.84,-0.162551,-1.1532,0.0849529
0.84,-1.2212,-0.992003,0.44057
0.84,-0.721533,0.283465,0.895859
0.84,0.346168,0.555714,0.812943
0.84,-0.623639,0.311244,1.50789
0.84,0.473996,-0.303018,-1.66493
0.84,0.619528,-0.695791,1.50388
0.84,1.80083,0.546767,-0.521775
0.84,-1.37651,0.738659,-0.856465
0.84,-0.272713,-0.124845,0.744053
0.84,-0.531221,-0.360938,0.119109
0.84,-0.367771,-1.5962,-0.534463
0.84,-0.586728,1.51516,0.497924
0.84,0.0274475,0.965816,-1.56075
0.84,-1.37491,0.882123,0.463621
0.84,-0.0880343,0.345971,1.38043
0.84,-0.684996,-0.599904,-1.47158
0.84,0.166741,-0.0971182,2.06591
0.84,0.10962,0.0678472,1.18921
0.84,-1.83903,0.138016,0.771266
0.84,-1.6898,-1.10844,1.0238
0.84,-0.631837,-1.13652,-0.436732
0.84,-0.409245,0.583542,-1.06105
0.84,-0.183297,-1.32238,0.427979
0.84,0.332448,1.14567,0.0508339
0.84,0.988054,1.16924,0.0158495
0.84,0.0381948,-0.115415,-1.1177
0.84,1.48792,-0.508083,-0.929243
0.84,-0.105563,-0.104091,-0.867543
0.84,0.101177,0.659034,0.122559
0.84,-0.863004,0.483317,-0.500596
0.84,-0.157204,-0.396865,1.63139
0.84,1.79108,0.810375,-0.4034
0.84,-1.23535,1.27905,-1.09942
0.84,-1.19251,0.645901,-0.134793
0.84,-0.437571,-0.308958,1.16641
0.84,0.821397,0.42391,0.669614
0.84,-0.914154,0.637685,-1.23539
0.84,1.37004,-0.963239,-0.589662
0.84,-0.14001,0.593213,-0.992048
0.84,-0.023666,-0.708067,0.606088
0.84,-1.41276,0.994199,-0.442927
0.84,1.03588,-1.05442,-0.945495
0.84,0.168956,0.127874,0.351988
0.84,0.789956,1.1935,-0.617144
0.84,0.991674,-0.831711,-1.22016
0.84,0.215938,-1.36951,-0.534755
0.84,-0.274979,0.687537,1.8275
0.84,0.484527,-1.0495,0.219119
0.84,-0.592483,-0.848548,-0.819986
0.84,-0.585196,-0.321989,0.63455
0.84,0.646618,-0.0864178,0.244926
0.84,-0.572698,-1.47901,0.227977
0.84,0.399937,0.553912,-0.468793
0.84,-1.64448,0.933408,-0.528982
0.84,0.239543,-0.995567,-0.00640016
0.84,-0.0270858,0.557879,-1.28317
0.84,1.45395,1.35925,-0.0541434
0.84,0.915211,-1.03011,-0.323028
0.84,0.568722,-0.908647,-0.518686
0.84,0.903802,0.320302,-0.361949
0.84,1.14086,0.584162,0.113374
0.84,-0.0374087,-0.394598,-1.79548
0.84,-0.888851,-0.96849,1.24704
0.84,0.336925,0.878013,1.23437
0.84,0.208361,0.36325,-1.47741
0.84,1.44247,-0.46616,0.118279
0.84,1.41251,-0.140732,-0.127038
0.84,-0.660584,-1.63695,-0.471314
0.84,1.49217,0.341965,-0.884743
0.84,0.985496,-1.88169,1.78758
0.84,0.618783,0.0955244,-1.36076
0.84,-0.336911,-0.289346,0.703828
0.84,1.3117,0.741385,-1.01604
0.84,0.812714,-0.745999,0.678416
0.84,-0.905328,-0.0869367,0.576709
0.84,-0.391555,-1.6666,-0.899436
0.84,-1.28297,0.0958663,0.730552
0.84,0.794667,0.235469,-0.2867
0.84,0.575552,-0.126754,-0.779808
0.84,-1.09212,0.892116,-0.0880316
0.84,1.94106,-0.897197,0.320944
0.84,1.40503,-0.2106,0.491523
0.84,-1.06924,-0.320523,-0.550097
0.84,1.1972,-1.26686,0.283598
0.84,0.879303,0.508546,0.44251
0.84,-0.0868948,0.924554,-0.440825
0.84,-0.51873,0.658824,0.377564
0.84,-0.478432,-0.423128,1.12703
0.84,0.149724,1.20074,1.0649
0.84,1.13112,0.997192,-0.798218
0.84,0.253181,0.874299,0.439178
0.84,1.97023,-1.13574,0.800209
0.84,-0.486353,-0.336439,-0.846123
0.84,-0.441035,-0.926069,0.211131
0.84,-0.2213,-1.08459,0.886
0.84,0.890224,0.110163,-0.709321
0.84,0.995579,0.00583393,-0.590703
0.84,-1.68997,-0.00966554,-0.0730861
0.84,-0.474285,0.74857,-0.705653
0.84,-0.285711,1.58575,-0.281915
0.84,1.20197,0.0107293,0.162908
0.84,1.03024,0.443757,0.350613
0.84,-0.505535,-0.693203,-0.21153
0.84,1.22489,0.0645825,0.842287
0.84,-0.81228,-1.41163,0.918344
0.84,-0.293437,1.02618,1.33482
0.84,0.0915531,0.603116,1.17274
0.84,0.333373,0.241476,1.22456
0.84,1.13805,0.654384,-0.739834
0.84,0.0855966,-0.238505,-1.66032
0.84,0.772632,-0.4408,0.728705
0.84,-0.462654,-0.841894,-0.0539389
0.84,-1.50564,0.867811,0.780135
0.84,0.563121,-1.83999,0.190006
0.84,-0.432926,-0.587162,0.018767
0.84,-1.40403,1.35302,-2.19731
0.84,-0.429465,1.65587,0.984803
0.84,-1.06909,-0.512659,-0.732837
0.84,-0.636991,1.68466,0.843364
0.84,0.0257503,-1.40112,-1.30498
0.84,-0.672832,-0.568479,1.33449
0.84,-0.0217207,0.620582,0.403105
0.84,-0.641538,0.134966,-0.676012
0.84,1.33141,-0.537796,0.764083
0.84,0.0808626,-0.80055,-1.65618
0.84,-1.10205,-0.30977,-0.129218
0.84,1.80697,-0.435056,0.449512
0.84,0.604081,-1.13859,1.45055
0.84,0.769295,-0.35012,-0.775422
0.84,-1.24147,-0.738126,-1.38919
0.84,-1.06543,-1.18006,0.150166
0.84,1.38493,0.837574,-0.568549
0.84,-0.550876,0.321525,1.43441
0.84,-0.302609,-0.539091,1.37336
0.84,-0.25141,0.882874,0.528619
0.84,1.55164,-0.608962,0.0526058
0.84,0.820314,1.43197,-0.639008
0.84,0.933327,0.797656,0.198736
0.84,1.61796,0.448519,0.761058
0.84,-0.623484,-0.670658,0.0946148
0.84,0.890447,0.20211,0.406527
0.84,0.744433,-0.506242,-0.625138
0.84,1.71359,0.306664,0.379022
0.84,0.0103433,0.187336,1.64927
0.84,-2.29877,-0.688408,-0.554212
0.84,0.318852,0.00509784,-1.32478
0.84,-0.336827,-0.290501,1.68154
0.84,0.592585,0.031693,-0.555555
0.84,-0.98485,-0.381392,-1.16227
0.84,0.249923,-0.822187,0.708401
0.84,1.42719,-0.220275,0.162305
0.84,0.098274,1.37513,-0.327535
0.84,1.07503,-1.60524,0.0778417
0.84,0.972674,-0.806495,-1.53821
0.84,0.541577,0.470066,-1.30208
0.84,-1.57317,0.305501,-0.959096
0.84,-1.26173,1.30193,-0.240575
0.84,-0.735857,0.457598,-0.18436
0.84,0.706798,0.484847,-0.783406
0.84,0.464078,1.65545,-0.369102
0.84,-0.2469,0.564527,0.0824062
0.84,0.503772,0.61825,-0.354969
0.84,-1.08705,-0.144671,-0.704545
0.84,-0.515659,0.514754,1.0243
0.84,-0.0358238,0.366513,-0.777698
0.84,0.606409,0.919375,-0.866131
0.84,0.39054,1.64917,0.796228
0.84,-0.965571,-0.219108,0.466389
0.84,-0.456411,-0.0287219,-1.60715
0.84,-0.372548,-1.39589,1.63957
0.84,-0.446098,1.03633,0.80297
0.84,1.66708,0.653827,0.733787
0.84,-2.19835,-0.507421,-1.9551
0.84,-0.903566,1.51977,-0.803517
0.84,0.0813313,0.680757,0.704537
0.84,0.570188,-0.565208,-0.508822
0.84,1.12401,-0.316158,1.12876
0.84,0.0369301,0.778069,-0.195509
0.84,0.90135,-1.60601,0.278689
0.84,0.832133,-0.111786,-0.635689
0.84,0.0116341,-0.427712,0.981355
0.84,1.148,-0.944141,0.170415
0.84,-0.941099,0.545059,0.672411
0.84,-0.741634,-0.43118,1.2805
0.84,-0.0306419,0.81394,-0.344145
0.84,-0.755536,-0.667145,1.44589
0.84,-0.0935075,-0.771566,-0.368195
0.84,0.609314,0.229055,-0.422916
0.84,-0.200433,-0.600314,-0.574336
0.84,0.841967,0.979834,0.421068
0.84,1.34358,1.19182,0.195698
0.84,1.05136,-0.8262,0.0236971
0.84,-1.78483,-0.36692,-0.0589627
0.84,-0.316601,0.0114861,1.31864
0.84,1.2078,-0.23601,-0.218352
0.84,-0.161778,0.480708,-1.20594
0.84,0.287292,-1.03383,-0.321868
0.84,1.1109,-0.731145,0.11969
0.84,0.139173,-1.37704,-0.228089
0.84,-0.909481,1.34288,-1.09096
0.84,-0.174496,1.29847,0.132086
0.84,-1.14737,-0.658272,0.89325
0.84,0.667373,0.61418,-0.620399
0.84,-0.525129,-0.669596,1.05577
0.84,-0.470206,0.0227573,-0.896908
0.84,-0.477497,1.77645,0.535659
0.84,-0.721159,0.564532,1.70911
0.84,-0.177179,-1.2263,-1.12123
0.84,-0.794503,0.495283,0.824614
0.84,0.92295,0.256341,-0.527786
0.84,-1.28172,-1.0335,1.32628
0.84,1.2844,0.155014,-0.101112
0.84,0.519196,-1.36969,-0.392008
0.84,0.857464,-0.0178956,-0.955987
0.84,0.0322165,-2.03333,0.0627139
0.84,-0.481702,-0.751074,-0.913178
0.84,0.424482,0.494561,0.943114
0.84,1.36297,1.53883,0.642735
0.84,-0.730024,1.3474,-0.125078
0.84,-1.74349,-0.73701,0.349823
0.84,0.610986,0.768576,-0.578324
0.84,0.170424,0.344407,0.5591
0.84,-1.59291,0.622451,0.940102
0.84,-0.248974,0.493855,0.619255
0.84,-0.918834,0.377462,0.698975
0.84,-0.199506,-0.566306,-0.470587
0.84,0.346992,1.05763,-0.661317
0.84,-0.371347,0.485026,-0.0698467
0.84,0.743661,1.31361,0.632263
0.84,-1.22108,-0.287977,0.0743185
0.84,-1.10668,0.824947,0.745124
0.84,-1.25171,0.183651,0.50858
0.84,-0.305582,1.23692,-1.28968
0.84,-0.80129,-0.952418,-0.0259507
0.84,-0.033829,1.02915,-1.24682
0.84,0.255412,-2.05718,-0.144548
0.84,0.405462,-1.15716,0.605348
0.84,-0.572317,-0.203183,-1.25294
0.84,0.0449042,0.38191,0.431465
0.84,-0.105228,-0.225209,1.9183
0.84,0.873506,0.841011,-1.22153
0.84,0.484256,0.367835,0.769324
0.84,-0.465632,-0.658984,0.319494
0.84,-0.56399,1.42898,-0.288773
0.84,0.221454,0.225735,-1.34877
0.84,0.623144,1.1917,0.430324
0.84,0.00458936,-0.844088,-0.588425
0.84,-0.883269,0.247667,-0.248823
0.84,0.0507474,-0.397415,0.527375
0.84,1.32433,-1.19311,-0.76245
0.84,1.0579,-0.396586,0.0735966
0.84,0.332189,-1.91457,0.253896
0.84,0.878445,0.0359327,1.10314
0.84,-1.23017,-0.729045,0.467552
0.84,1.00817,0.200804,-0.367574
0.84,0.624385,-0.154631,-0.325366
0.84,-0.274962,-0.502918,-1.12032
0.84,-0.978808,1.38359,-0.0534279
0.84,-0.080688,-0.988049,0.362588
0.84,0.0224168,-0.214745,0.594392
0.84,2.50597,-0.475927,-0.779794
0.84,0.32926,0.108292,1.1828
0.84,-1.06961,0.666307,-0.00996358
0.84,-1.49457,-0.638013,-1.18476
0.84,-0.401315,-0.0212925,-1.24173
0.84,0.694967,-0.778582,-0.0593865
0.84,-1.02142,0.685861,0.524144
0.84,-0.00765851,0.351991,1.1221
0.84,0.112212,-1.10073,-1.04845
0.84,0.473372,0.841896,-1.77194
0.84,1.14959,-0.721492,-0.760713
0.84,1.48636,0.327101,0.168164
0.84,-0.347927,-0.682338,1.18244
0.84,-0.257325,-1.37276,0.694249
0.84,-0.881204,0.059753,-0.922931
0.84,-0.603574,0.534869,1.31658
0.84,-1.58728,0.411681,-0.541716
0.84,-0.590268,-0.0326689,-0.842856
0.84,0.472884,1.03534,-0.903872
0.84,0.818604,-0.403074,0.109657
0.84,0.906824,-2.0805,0.513494
0.84,-0.582717,0.393816,-1.30573
0.84,0.0815502,1.20822,-0.987153
0.84,0.367565,-1.3747,0.301557
0.84,-0.0418417,1.76257,-0.340939
0.84,0.349006,1.19149,-1.30062
0.84,-1.40778,-0.750644,-0.426334
0.84,0.222012,1.40816,0.413512
0.84,1.14477,0.14636,-0.47734
0.84,-1.01655,1.03055,-0.825488
0.84,-0.208054,0.283105,2.03055
0.84,-0.712894,-0.0349011,0.823807
0.84,-0.346808,-0.48002,0.286347
0.84,0.104839,1.74191,0.649377
0.84,0.327364,-0.29802,1.27638
0.84,0.458665,-0.508079,0.0496739
0.84,2.1112,0.462298,-0.168341
0.84,-0.280841,0.84122,-0.67906
0.84,-2.05254,-0.156933,0.0211287
0.84,0.132134,-1.12736,0.266767
0.84,-0.79397,-0.195125,1.05704
0.84,1.52517,-0.98299,1.08743
0.84,-0.278791,-1.94586,0.542067
0.84,-0.604678,0.123682,1.5513
0.84,-1.5834,-0.387784,-0.935687
0.84,0.0758671,-0.993241,-0.891527
0.84,-1.44964,-0.648881,0.995653
0.84,-0.0889912,-0.382596,1.37477
0.84,-0.88593,0.744986,-0.366528
0.84,0.46986,0.515448,0.758055
0.84,0.0763761,0.883068,1.17242
0.84,0.156642,0.546085,-1.07866
0.84,-0.283484,0.847627,-0.557466
0.84,0.398217,-1.33077,1.79146
0.84,-0.0909188,-0.783093,1.30965
0.84,-0.301749,0.879344,1.45454
0.84,0.896902,-0.48822,-0.0318707
0.84,0.659734,-0.6255,-0.744707
0.84,1.20193,1.38376,-0.355189
0.84,0.455706,0.475311,-1.07939
0.84,-1.74903,0.341049,-0.458556
0.84,0.952411,0.534822,1.41883
0.84,-0.0726719,-0.577583,0.0646316
0.84,0.73839,0.675788,0.0378949
0.84,-0.0125504,0.879497,0.190851
0.84,-0.116479,-0.142497,2.38067
0.84,-0.0490651,-1.60495,0.84279
0.84,1.039,-0.710012,-0.155945
0.84,0.0452402,-0.468294,-1.16627
0.84,-0.923074,-0.873618,0.5879
0.84,-0.693386,-0.564764,0.817755
0.84,-1.13377,0.458934,-1.36169
0.84,0.451759,0.0196265,-0.720883
0.84,0.0213034,1.21894,0.469156
0.84,-0.445258,0.887408,-1.48101
0.84,-0.90064,-1.26325,1.36441
0.84,-1.38615,-0.406768,0.834068
0.84,0.328595,-0.294445,0.888669
0.84,0.918873,-0.835506,-0.934256
0.84,-0.575169,0.80502,1.46872
0.84,0.91281,-0.568597,1.21676
0.84,-0.41152,0.184648,0.40268
0.84,1.6082,-0.840116,-1.00215
0.84,0.205113,-0.421247,-0.743793
0.84,-1.20822,-0.507169,-0.58737
0.84,-0.122706,-1.50034,-0.184287
0.84,-0.636301,-0.653104,1.9175
0.84,1.13993,-0.643075,-1.04058
0.84,-0.18548,-0.996987,0.00529532
0.84,-0.512034,-1.02007,0.0423555
0.84,-0.434878,0.48036,-1.20653
0.84,1.96019,0.522461,0.227054
0.84,-0.246347,-0.168596,1.14546
0.84,0.598517,1.07032,-0.0258714
0.84,0.164273,1.0234,0.330565
0.84,0.158008,0.37736,-0.883314
0.84,-1.30499,-0.776789,1.36161
0.84,-0.620319,1.78452,1.23433
0.84,0.452125,0.994375,0.649151
0.84,-0.527225,0.0359487,0.834159
0.84,-0.622792,0.358439,-0.0139506
0.84,1.50173,0.525258,-0.925737
0.84,-0.520766,-0.190093,-0.785322
0.84,0.657741,-1.71677,-0.623154
0.84,-0.0526707,0.679733,-0.294785
0.84,-0.455912,-0.223428,1.7379
0.84,0.967179,-0.217154,1.36518
0.84,0.242343,1.19234,-0.265528
0.84,-1.16763,-1.06138,1.08704
0.84,0.507191,0.576957,1.26546
0.84,-0.400811,0.182339,-1.4186
0.84,0.07873,1.11641,-0.689586
0.84,-0.221051,-0.76865,-0.17242
0.84,-0.222014,-1.85906,-0.26899
0.84,1.26075,-0.352802,0.0594842
0.84,-1.55717,-0.465867,0.285844
0.84,-0.5059,0.0931465,1.11308
0.84,-1.26599,0.608982,0.255303
0.84,1.629,-0.708026,0.236846
0.84,-1.05352,-1.59113,-0.483768
0.84,0.906611,-0.826496,-0.494529
0.84,1.22719,-1.20399,0.516442
0.84,-0.801494,-0.0521696,1.31684
0.84,-0.995096,-0.0501693,-1.12065
0.84,-1.66539,0.705999,-0.135839
0.84,0.128595,-1.58788,-0.811173
0.84,0.222657,-0.0371644,-1.70913
0.84,-0.435631,-2.01867,0.645784
0.84,-1.14064,0.0776702,-0.84345
0.84,1.39052,0.569877,0.929816
0.84,0.114277,-0.54115,0.77915
0.84,-0.49946,0.473148,0.0884275
0.84,-0.993322,-0.814888,-0.745246
0.84,-0.0264907,0.177887,-1.24305
0.84,-0.995472,-1.87981,0.589274
0.84,0.938701,-0.842363,-0.657541
0.84,-0.480691,1.25933,0.966424
0.84,0.156371,0.847991,-0.537344
0.84,0.724614,-0.253074,-1.02384
0.84,-0.837849,-0.937434,-0.65844
0.84,-0.224987,-1.61767,0.154093
0.84,0.870677,0.409866,-0.545363
0.84,1.20801,-0.460649,1.06694
0.84,0.976835,0.222898,-1.3857
0.84,-0.0481717,0.821267,1.27002
0.84,0.622333,-1.31701,0.179154
0.84,-0.891492,0.534107,1.20456
0.84,-1.03627,-0.824642,0.133931
0.84,-0.547422,-0.79342,0.592228
0.84,-0.729703,-1.095,-1.02461
0.84,0.34507,-0.410543,1.27884
0.84,0.928321,-1.10766,-1.24788
0.84,1.47059,0.0764864,0.0319204
0.84,1.24213,-0.997543,-0.277548
0.84,0.749903,0.955162,-1.31502
0.84,-1.71513,-1.28216,0.372441
0.84,0.816918,1.10716,-0.465614
0.84,0.82853,-1.38256,1.03337
0.84,1.66082,-0.795063,0.406568
0.84,-0.486927,-0.900688,-0.430062
0.84,0.168696,-0.126862,-1.23765
0.84,0.764104,0.571124,0.218833
0.84,-1.04712,-0.000107953,-0.179683
0.84,2.36125,-1.01072,-1.26336
0.84,0.119817,1.28371,-0.548434
0.84,-0.653923,-0.757257,-0.104375
0.84,-0.941642,-0.418022,1.47525
0.84,0.305424,1.64031,-0.980995
0.84,0.954299,1.54101,0.377075
0.84,-0.247434,-0.497894,-1.76357
0.84,2.0325,0.00750419,-0.0507294
0.84,-1.26939,0.901476,0.889758
0.84,-0.911252,0.733436,-0.967889
0.84,1.9246,-0.0207301,0.759063
0.84,-0.136692,0.279245,1.39309
0.84,1.06775,-1.56608,0.401483
0.84,0.437749,0.487366,-0.0435158
0.84,1.10313,0.699885,-0.0281153
0.84,0.576132,-0.697823,0.490119
0.84,0.246982,0.220425,0.841052
0.84,0.212639,-0.942178,1.28604
0.84,1.18821,0.859029,0.265398
0.84,-0.416143,0.884698,-0.557758
0.84,-0.0412223,1.18254,-0.00838926
0.84,-0.746083,0.0765357,1.1889
0.84,-1.03192,0.675123,-1.69413
0.84,-0.814224,1.70824,0.00786794
0.84,-1.26529,-0.102096,0.595538
0.84,-0.173069,-0.857344,-0.124291
0.84,-1.54997,-0.206972,0.886327
0.84,0.443657,0.847155,-1.55931
0.84,-1.04229,-0.856557,-0.26838
0.84,-1.42033,0.498806,0.767473
0.84,-0.767035,0.326689,0.0122321
0.84,-0.401382,0.798321,0.723422
0.84,0.650083,0.34385,0.260024
0.84,-0.976309,0.938037,-0.207238
0.84,-0.63548,0.84424,-0.537184
0.84,0.180592,0.705629,-1.21071
0.84,-1.10797,-0.457105,-1.41731
0.84,-1.40992,-0.110764,-1.36486
0.84,0.111858,1.48024,-0.196369
0.84,0.472797,-0.287069,-0.117571
0.84,-1.09686,-0.58853,1.4082
0.84,-1.70599,-0.173578,0.667496
0.84,-0.200909,1.09142,0.406059
0.84,-0.187941,0.580543,0.89079
0.84,0.821477,0.81665,-0.403603
0.84,-1.81632,-0.467221,-0.907115
0.84,-0.632559,1.1211,-0.168789
0.84,-0.918872,1.07442,1.01066
0.84,-0.267054,1.40267,-0.0635327
0.84,0.391912,-0.239178,0.722191
0.84,0.795207,0.550399,-0.81244
0.84,-0.941323,0.506954,-0.4947
0.84,-0.131216,1.00732,1.505
0.84,1.48215,-0.85689,-1.19732
0.84,-0.773001,-0.89627,1.001
0.84,-0.306767,1.31191,0.0888136
0.84,0.0192248,-2.48332,0.572001
0.84,0.613732,-0.416595,-0.134967
0.84,1.29663,0.396342,-0.074589
0.84,2.10719,1.26088,0.69854
0.84,0.610624,-0.316424,1.16237
0.84,-0.547255,-0.422948,-1.65737
0.84,-0.767412,0.169451,-1.63027
0.84,0.665451,-0.273895,0.0956657
0.84,0.205779,1.68165,-0.0799818
0.84,0.831205,-0.267247,-0.0500161
0.84,-1.23196,1.10172,-0.265596
0.84,-0.335294,-0.46065,0.901159
0.84,-1.12811,0.955772,-0.995541
0.84,0.103254,-1.35829,-0.61092
0.84,0.489376,0.947356,0.119225
0.84,0.246699,-1.71299,0.0824671
0.84,-0.917863,-1.28912,1.12542
0.84,1.55399,0.295251,1.53133
0.84,-1.22298,1.25767,0.947732
0.84,-0.306429,0.0443988,1.06582
0.84,0.598401,1.37487,-1.21679
0.84,0.0875531,1.67194,0.158252
0.84,0.0982216,-0.0406852,0.63155
0.84,-1.0973,0.375167,-0.678329
0.84,-1.33933,-0.628076,0.0997873
0.84,0.217101,0.89908,-1.35567
0.84,-0.441748,-1.53218,1.07887
0.84,-0.780325,0.352325,1.86084
0.84,-1.02746,0.25462,0.863318
0.84,1.06415,0.308772,-0.411401
0.84,-0.176771,-0.569003,-1.21955
0.84,0.684624,1.17382,-0.384831
0.84,-0.564609,-0.00512922,1.74314
0.84,1.0257,-0.0524849,-0.0465118
0.84,1.75093,-0.255999,-0.166533
0.84,0.721577,1.58382,0.822763
0.84,-0.342475,0.423396,0.94564
0.84,-0.402523,-1.15634,-0.474259
0.84,-1.0101,0.723881,-0.716134
0.84,-0.567716,-0.3157,1.39884
0.84,0.893808,0.792075,-0.980238
0.84,0.914728,-0.489854,0.478836
0.84,-0.456522,1.17618,0.545182
0.84,0.392107,1.9277,0.725559
0.84,0.80321,-0.109162,-0.911794
0.84,1.09056,-0.678269,0.327775
0.84,0.314018,0.00486727,0.643749
0.84,0.172629,-1.21821,1.76288
0.84,-1.02002,0.960145,0.0879064
0.84,1.50431,0.662578,-0.911753
0.84,1.45931,1.05087,-0.141456
0.84,-0.135483,-1.984,0.3802
0.84,1.11396,-0.334441,-0.805785
0.84,-1.08165,0.146401,-1.12488
0.84,-0.906092,0.402621,-1.06217
0.84,-1.31292,-0.724851,-0.831149
0.84,-0.826141,0.984438,0.703612
0.84,0.224004,0.700592,0.731553
0.84,-0.209434,-0.0312139,1.00292
0.84,-0.577479,1.15185,-1.31889
0.84,-0.914965,0.634592,1.11975
0.84,-0.322439,0.684297,0.188442
0.84,-1.48486,0.52222,0.627344
0.84,0.166379,-1.11969,0.787735
0.84,0.95218,0.826971,-0.0553299
0.84,0.976352,0.953141,-1.6943
0.84,1.09422,0.02005,1.02566
0.84,1.40893,-1.31668,1.20629
0.84,-0.678804,0.937694,-0.796576
0.84,-1.6927,-0.114837,-0.741386
0.84,0.611491,0.360425,1.20197
0.84,-1.23183,-0.552942,-0.546932
0.84,1.32224,0.893392,0.0719515
0.84,0.518556,1.63763,0.593207
0.84,-1.50518,0.586504,0.345305
0.84,1.03888,0.681635,-0.227967
0.84,-0.420549,-1.90908,-0.017264
0.84,0.939045,-0.865336,0.293988
0.84,-0.31926,-0.730129,-0.0113654
0.84,-0.112882,1.12299,-1.14688
0.84,-0.657237,-0.223701,0.93311
0.84,-0.340534,0.866854,0.917769
0.84,-0.544077,-1.05382,0.946989
0.84,-0.441023,-0.745406,0.6825
0.84,-0.324718,0.818604,-0.388491
0.84,-0.79598,1.12951,0.570616
0.84,-0.135781,0.342601,-1.11731
0.84,-1.31773,-0.159301,-0.123488
0.84,1.37833,-2.44279,1.16778
0.84,1.02275,-0.107066,-0.114312
0.84,-0.438551,0.762295,-1.14448
0.84,-0.688012,0.743811,0.417023
0.84,1.56307,-0.987927,-0.92738
0.84,1.07388,-0.106465,-0.360307
0.84,1.53376,-0.570299,-0.141647
0.84,0.0935053,-1.32638,0.916382
0.84,-1.57761,-1.17127,-0.0225019
0.84,-0.518774,-0.473949,-0.249232
0.84,0.11047,-0.692469,0.930994
0.84,-0.305263,-1.1718,-1.6062
0.84,0.0790317,1.16849,0.631488
0.84,0.444536,0.771335,1.32785
0.84,0.592481,-0.701993,-1.0484
0.84,0.411427,0.270646,0.293485
0.84,0.615107,1.56541,0.192158
0.84,-1.51991,-0.108665,1.09986
0.84,-0.136196,-1.00419,-0.703241
0.84,0.127291,0.721709,0.465522
0.84,-0.675677,0.258602,1.14125
0.84,0.458213,-0.690524,-1.01426
0.84,1.16697,0.661526,0.489315
0.84,-1.72099,0.370804,-0.212699
0.84,-0.36134,1.40986,-0.475925
0.84,-1.50958,0.687397,0.100939
0.84,0.762662,-0.10976,-0.127268
0.84,-1.20878,-0.175789,1.01117
0.84,0.131657,-0.846721,-0.88624
0.84,0.351351,1.01502,-1.25588
0.84,-1.48104,0.432582,0.964918
0.84,-1.23244,0.45218,-1.55756
0.84,1.18535,1.12987,-0.999405
0.84,-0.0641906,0.601664,-0.583995
0.84,-0.131805,-1.31923,2.23072
0.84,0.170051,-0.891945,0.991823
0.84,-0.743589,1.10632,0.173054
0.84,0.127258,-0.413207,1.34777
0.84,-0.320473,0.199352,0.798229
0.84,-0.690026,-0.169364,-1.00023
0.84,-1.21307,-0.491585,0.764111
0.84,0.543403,1.18585,0.813557
0.84,-1.27018,-1.53084,0.0251717
0.84,0.551364,0.0269233,-1.68337
0.84,1.2947,-0.480929,-1.11457
0.84,-0.845933,1.54456,-0.568797
0.84,-1.65247,-0.34678,0.450023
0.84,-0.74253,1.80436,-0.521723
0.84,-1.64849,-0.627069,0.0251139
0.84,-0.902783,-0.394127,-0.386412
0.84,-1.25684,-0.763452,-0.162373
0.84,0.752566,0.324754,0.879019
0.84,0.957018,-0.406567,0.514517
0.84,0.749801,-0.571144,0.668989
0.84,0.709818,0.412668,-0.876766
0.84,0.246324,-1.73994,0.465345
0.84,-0.766627,0.189805,-1.00176
0.84,0.681977,0.829838,0.00799266
0.84,1.10223,-1.25592,0.989416
0.84,0.962073,-0.257899,-0.591098
0.84,-0.452379,1.03355,0.268298
0.84,-0.205681,0.291196,-0.868044
0.84,0.110356,1.01486,-0.18926
0.84,-1.51867,-0.145204,0.502759
0.84,-0.908793,-1.39562,0.421146
0.84,0.60134,1.48564,-0.506726
0.84,-0.287067,-0.848139,0.902003
0.84,0.335854,-1.4048,1.04823
0.84,0.321009,-1.4986,0.776714
0.84,-0.16893,1.03453,-0.0529078
0.84,1.54112,1.02348,0.70058
0.84,-0.697294,1.78483,-0.201191
0.84,-0.743395,0.868002,0.562367
0.84,0.301708,-1.46897,-0.487375
0.84,-0.829252,0.335466,-0.552228
0.84,-0.683785,0.909156,0.00279596
0.84,-0.633575,-0.171309,-0.850147
0.84,1.50872,-1.29117,0.45112
0.84,-0.878872,-0.0664978,-0.127753
0.84,-1.52135,-0.614575,-0.128241
0.84,0.891981,0.422005,1.60265
0.84,0.798164,0.667113,0.701194
0.84,0.820227,-1.46956,0.410017
0.84,-0.345547,1.11632,0.959718
0.84,0.0246784,-1.7903,0.5569
0.84,-0.452794,1.00982,0.0306574
0.84,0.00758358,-0.695042,-0.732357
0.84,-2.28597,0.390453,-0.0508908
0.84,-0.319937,0.390017,1.13592
0.84,0.366149,1.84325,0.0680853
0.84,0.0929135,-1.23549,-0.0293068
0.84,0.486903,-0.0311078,-0.492923
0.84,0.234881,-0.434351,-1.49615
0.84,0.281642,1.01023,-1.00916
0.84,-0.87271,-0.681004,-1.01446
